date;Tn;Tx;Tavg;RH_avg;RR;ss;ff_x;ddd_x;ff_avg;cat_ddd;category_region;flood
01/12/2017;24;30,4;27,4;77;28,4;0;5;260;2;8;2;0
02/12/2017;25;32;28,7;72;0;0,8;5;210;2;2;2;0
03/12/2017;26;33,6;29,2;72;0;4;5;270;3;8;2;0
04/12/2017;26;33,8;29,5;70;0;8;7;260;2;2;2;0
05/12/2017;26;33,6;29,7;68;0;8;5;280;2;8;2;0
06/12/2017;25;34;29,2;71;0;4,2;5;330;1;2;2;0
07/12/2017;26;33;29,3;73;0;6,8;6;320;2;8;2;0
08/12/2017;27;32;28,9;74;0;8,4;4;300;2;8;2;0
09/12/2017;26;33,2;29,2;75;17,4;8;5;260;2;8;2;0
10/12/2017;25;32,2;28,5;79;1,5;5;3;210;2;2;2;0
12/12/2017;25;31;27;86;90,7;0;4;310;1;2;2;0
13/12/2017;25;29,8;27,1;80;78,4;0;5;250;2;8;2;0
14/12/2017;24;30;27,5;78;0;0;3;290;1;8;2;0
15/12/2017;25;31,8;28,1;75;0;0;4;320;2;2;2;0
16/12/2017;26;30;26,8;84;0;4,2;4;310;1;2;2;0
17/12/2017;25;29,6;26,9;82;5;0;5;280;2;8;2;0
19/12/2017;25;30;27,3;82;15,3;0;4;270;2;2;2;0
20/12/2017;26;29;26,8;86;4,6;1,5;5;290;2;2;2;0
21/12/2017;24;28,8;26,5;86;6,8;1;3;270;1;2;2;0
22/12/2017;26;31,4;28,1;78;6;0;5;350;2;2;2;0
23/12/2017;25;32,6;28,4;71;0;4,4;4;250;2;2;2;0
24/12/2017;26;33,6;29,6;66;0;3,5;3;270;2;8;2;0
25/12/2017;26;34,8;29,4;65;0;6,8;5;190;2;8;2;0
26/12/2017;26;32,4;28,7;75;0;8,4;6;320;1;2;2;0
27/12/2017;27;31,4;28,7;78;0;6,2;5;330;1;2;2;0
28/12/2017;26;31,8;28,5;71;0;0,8;5;170;2;2;2;0
29/12/2017;26;30,8;28,6;74;0;2,5;3;270;1;2;2;0
30/12/2017;26;30,6;28,5;80;0;2,1;4;360;0;2;2;0
31/12/2017;25;32,4;27,6;83;0;0;4;320;1;2;2;0
01/01/2018;25;33,2;28,6;78;46,4;5,8;4;190;1;2;2;0
02/01/2018;26;33,6;29,8;69;0;8,5;5;320;1;2;2;0
03/01/2018;27;31,2;28,4;77;0;6;4;290;1;2;2;0
04/01/2018;26;33,8;29,3;75;1;5,9;4;260;1;2;2;0
05/01/2018;27;30,8;28,9;68;0,5;5,5;6;160;3;5;2;0
06/01/2018;26;32,8;28,9;69;0;2;5;240;3;8;2;0
08/01/2018;27;32,2;28,6;74;0;0;6;310;2;2;2;0
09/01/2018;27;30,6;28,4;76;0;2;4;310;2;4;2;0
11/01/2018;25;32,4;28,4;72;0;7;6;230;2;2;2;0
13/01/2018;27;31;29,1;65;0;2,6;5;310;2;8;2;0
14/01/2018;24;29,8;26,2;83;14,3;3,8;6;330;2;2;2;0
15/01/2018;23;30;25,8;85;14,5;1,3;4;300;1;2;2;0
16/01/2018;24;30,8;27,4;72;21,8;2;4;300;2;2;2;0
19/01/2018;24;29,2;26,3;82;44,7;0;4;270;3;8;2;0
20/01/2018;24;31,2;26,8;81;3,2;0,2;4;210;2;7;2;0
21/01/2018;25;32;28,1;76;8,2;2;7;240;3;8;2;0
22/01/2018;25;29;26,8;81;1;3;7;250;2;8;2;0
23/01/2018;25;31;27,7;79;5,9;0,2;5;310;2;8;2;0
24/01/2018;26;30,2;27,3;82;6,3;6,8;4;240;2;2;2;0
25/01/2018;24;30,6;27;74;22,2;3;6;300;3;5;2;0
26/01/2018;25;31,4;28,6;70;0;1;5;280;2;2;2;0
27/01/2018;24;30,4;27,8;75;4,5;2,7;4;300;2;8;2;0
28/01/2018;25;29,4;26,5;81;2,4;2;5;250;2;2;2;0
29/01/2018;24;31;26,8;80;4;1;4;250;2;2;2;0
30/01/2018;25;30,8;27,4;80;11;6;6;240;2;8;2;0
31/01/2018;25;31,6;27,7;79;3,5;3;5;260;2;8;2;0
01/02/2018;25;31;27,4;82;2,5;4,5;6;300;1;2;2;0
02/02/2018;26;32,4;28,6;76;2,5;3,5;4;120;1;2;2;0
03/02/2018;24;30;27,4;78;50,7;5;4;300;1;2;2;0
04/02/2018;24;29,8;27,3;86;33;2,5;4;290;2;8;2;0
05/02/2018;24;28,8;25,9;85;66;4,2;4;260;1;2;2;0
06/02/2018;23;28,6;26;87;44;0;4;210;2;2;2;0
07/02/2018;24;29;26;85;12,1;2,5;4;320;1;2;2;0
08/02/2018;25;29,8;26,9;84;5;0,3;5;280;2;8;2;0
09/02/2018;25;29,2;26,6;86;8,3;2,8;5;320;2;2;2;0
10/02/2018;25;30;27,3;77;5,4;4,6;5;320;2;2;2;0
11/02/2018;25;30;27,2;83;0;8;5;300;2;2;2;0
12/02/2018;24;29,4;27,2;81;18,6;3;7;310;3;4;2;0
13/02/2018;25;30;27,9;76;7;5,7;5;320;2;4;2;0
15/02/2018;26;26,6;25,6;89;3,2;1,3;3;290;1;2;2;1
16/02/2018;24;31;27,2;83;104,6;0;5;270;2;2;2;1
17/02/2018;25;29,8;27,1;81;0;6,2;3;340;2;4;2;0
18/02/2018;25;31,4;27,3;79;2,8;1;4;160;2;2;2;0
19/02/2018;25;31;27,1;90;1;7,3;4;270;1;2;2;0
20/02/2018;25;31;27,6;83;2;2,3;4;310;1;2;2;0
21/02/2018;25;31,4;27,5;82;1,2;4,4;5;280;1;2;2;0
22/02/2018;26;29;27,3;84;1,2;5,7;4;210;1;2;2;0
23/02/2018;26;30;27,7;80;0;0,6;4;270;2;2;2;0
24/02/2018;25;30,8;27,6;79;0;3,3;4;320;2;4;2;0
25/02/2018;25;30,4;27,5;83;5;8;7;310;2;2;2;0
26/02/2018;25;29,6;27;84;19,1;8;4;160;2;2;2;0
27/02/2018;25;31,2;27,7;83;32,2;2,3;5;280;2;8;2;0
01/03/2018;26;30,6;27,6;86;2,4;1,2;4;310;1;2;2;0
02/03/2018;25;31,6;27,8;81;0,2;3,4;4;170;1;2;2;0
03/03/2018;25;31;28,7;84;0;8;4;270;2;2;2;0
04/03/2018;25;31,4;28,3;80;4,5;2;4;300;1;2;2;0
05/03/2018;25;30,8;27,4;80;3;4;5;290;2;2;2;0
06/03/2018;25;30;27,8;83;0;1,4;5;290;1;2;2;0
07/03/2018;26;32,8;27,9;80;5,5;0;5;280;2;2;2;0
08/03/2018;25;31;27,7;82;8;3,8;4;320;1;2;2;0
09/03/2018;26;30,8;28,1;80;0,4;0;5;300;2;2;2;0
10/03/2018;25;30,4;27,9;82;26,2;4,7;5;290;1;2;2;0
11/03/2018;26;31,8;28;84;1,6;4,6;5;290;2;8;2;0
12/03/2018;26;30;27,9;81;16,4;6,2;5;310;2;8;2;0
14/03/2018;27;30,8;28,4;76;0;0,5;4;310;1;2;2;0
15/03/2018;26;32,8;28,8;79;1;6,6;4;290;1;2;2;0
16/03/2018;25;31,6;28,6;77;0;8;4;310;1;2;2;0
18/03/2018;24;31,6;27,3;81;36,6;0;3;110;1;2;2;0
19/03/2018;24;31,6;27,8;81;51;7,5;5;300;2;2;2;0
20/03/2018;25;32,4;27,3;83;2;6,5;4;300;1;2;2;0
21/03/2018;26;29,6;27,6;75;1,2;7;4;280;2;2;2;0
22/03/2018;26;30,4;27,3;80;0;1;6;330;1;2;2;0
23/03/2018;25;30,6;27,6;80;8,4;3,8;3;290;1;2;2;0
24/03/2018;26;30;27,4;79;0;6,5;5;210;2;8;2;0
26/03/2018;25;32,4;28,1;80;8,6;1,8;4;120;2;8;2;0
27/03/2018;26;32,2;27,1;82;0;4,5;4;290;1;2;2;0
28/03/2018;24;31,6;27,9;75;13,4;3;6;290;2;2;2;0
30/03/2018;25;33;28,8;73;11,6;9;5;300;2;2;2;0
31/03/2018;26;34,2;29,9;71;0;9;4;260;2;2;2;0
01/04/2018;27;32,6;29,6;74;0;8,5;5;280;1;2;2;0
02/04/2018;26;32;28,6;76;0;6,2;4;320;1;2;2;0
03/04/2018;25;32;28;81;4;5;6;300;1;2;2;0
04/04/2018;24;33;27,5;79;52,3;6;5;290;1;2;2;0
05/04/2018;24;32,2;28,9;77;0;8,7;5;20;2;2;2;0
06/04/2018;25;33,2;28,4;81;1;5,8;5;270;1;2;2;0
07/04/2018;26;33,6;29,6;74;0;6;4;200;2;2;2;0
08/04/2018;26;32,2;28;78;7,5;7,5;6;90;2;2;2;0
09/04/2018;24;31,2;27,5;82;3,6;5,7;3;310;1;2;2;0
10/04/2018;25;33,6;29,3;73;0;4,2;3;80;1;1;2;0
11/04/2018;27;33,6;29,7;73;0;6,5;5;350;1;2;2;0
12/04/2018;27;33,4;29,7;74;0;7,5;5;60;2;6;2;0
13/04/2018;27;34,4;30,1;76;0;6;4;40;2;2;2;0
16/04/2018;27;32,4;29,3;74;0;3,2;4;20;1;2;2;0
17/04/2018;27;30,8;28,6;79;0;5;4;290;1;2;2;0
18/04/2018;27;31,8;28,6;79;9;3;3;310;1;2;2;0
19/04/2018;27;31,4;29,1;77;0;3,5;3;220;1;2;2;0
20/04/2018;27;32,4;28,8;79;4,1;1,5;5;300;1;2;2;0
21/04/2018;27;32;29,1;77;0;4,6;3;300;1;2;2;0
22/04/2018;27;32,6;29,4;74;0;5;5;320;1;2;2;0
23/04/2018;26;28,4;26,6;91;10,2;6;3;150;0;2;2;0
24/04/2018;25;30;27,2;87;18,3;0;3;290;1;2;2;0
25/04/2018;26;28;26,1;91;1,5;0;4;310;1;2;2;0
26/04/2018;25;29,4;26,5;89;15,8;0;3;100;1;2;2;0
27/04/2018;25;32,4;28,7;77;1,9;1,6;4;150;1;2;2;0
28/04/2018;26;34,4;29,3;75;1,4;6,8;4;280;1;2;2;0
29/04/2018;26;32,4;28,8;81;28,5;6,5;4;140;1;2;2;0
30/04/2018;26;34,2;28,7;74;0;6,4;4;350;2;2;2;0
01/05/2018;26;32,6;29,1;72;0;6,5;4;80;2;2;2;0
02/05/2018;26;33;28,9;72;0;7;4;280;1;2;2;0
03/05/2018;25;32,2;28,5;76;0;6,5;5;330;1;2;2;0
04/05/2018;26;33,4;29,4;73;7,8;4;3;340;1;2;2;0
05/05/2018;27;34;29,8;72;0;4,6;4;150;1;2;2;0
06/05/2018;27;34,2;30,1;70;0;6;3;80;1;1;2;0
07/05/2018;25;34,4;30;67;0;5,7;5;80;2;1;2;0
08/05/2018;27;34,2;29,7;71;0;6,6;4;20;2;2;2;0
09/05/2018;27;34,4;30,2;69;0;6,5;3;120;1;2;2;0
10/05/2018;27;34,2;30,1;66;0;6,8;4;50;2;2;2;0
11/05/2018;26;34;29,6;69;0;6,3;6;350;2;2;2;0
12/05/2018;26;33,8;29,1;70;0;6,3;4;320;1;2;2;0
13/05/2018;27;34,4;30,2;70;0;6,5;3;160;1;2;2;0
14/05/2018;28;34,4;30,5;67;0;6;4;290;1;2;2;0
15/05/2018;26;34,2;29,3;74;0;6,4;5;80;1;2;2;0
16/05/2018;27;34;30,1;73;0;4,2;4;60;1;2;2;0
17/05/2018;28;32;29,2;76;0;2;3;330;0;2;2;0
18/05/2018;27;33,8;29,5;75;0;1;4;90;1;1;2;0
19/05/2018;26;32;28,6;78;0;6,3;5;310;2;2;2;0
20/05/2018;27;32,4;29,1;75;0;5,8;4;20;1;2;2;0
21/05/2018;27;32,8;29,3;75;0;3,6;4;120;1;2;2;0
22/05/2018;27;34,6;29,9;73;0;2,5;4;70;1;1;2;0
23/05/2018;26;31,8;28,2;81;1,5;5,6;5;350;1;2;2;0
24/05/2018;26;33,4;28,9;77;5,5;1;4;120;1;2;2;0
25/05/2018;26;31;28,1;82;0,7;4,7;3;110;1;2;2;0
26/05/2018;26;34,4;29,5;79;1;0;3;70;1;2;2;0
27/05/2018;27;33;29,3;73;0;6,4;4;330;1;2;2;0
28/05/2018;27;32,6;29,3;78;0;4;3;310;1;2;2;0
29/05/2018;27;33,4;29,2;76;0;3,9;4;150;2;2;2;0
30/05/2018;27;33;29,3;74;0;6,2;3;280;1;2;2;0
31/05/2018;26;32,8;29,4;76;0;5,7;3;340;1;2;2;0
01/06/2018;27;35;29,7;66;0,5;6;3;340;1;2;2;0
02/06/2018;27;33,2;29,5;73;0;6,4;4;150;1;2;2;0
03/06/2018;27;33,4;29,5;76;0;5,5;3;70;1;1;2;0
04/06/2018;26;33;29;78;0;5,2;5;310;1;2;2;0
05/06/2018;27;32,4;29,1;81;0;5,5;3;130;1;2;2;0
06/06/2018;27;32;29,4;80;0;3,8;4;300;1;2;2;0
07/06/2018;28;32,4;29,4;79;0;6;4;100;1;2;2;0
08/06/2018;26;32,8;29,2;78;0;0;3;60;1;2;2;0
09/06/2018;27;34,4;29,2;78;0;4;5;330;1;2;2;0
10/06/2018;27;32,4;29,4;76;0;6,6;3;120;1;2;2;0
11/06/2018;27;34,8;30,5;69;0;4,7;4;90;1;2;2;0
12/06/2018;26;33,2;28,8;79;0;5,4;4;300;1;2;2;0
13/06/2018;26;33,6;29;74;1;4,4;4;150;1;2;2;0
14/06/2018;26;33,8;29,4;70;0;6;5;310;1;2;2;0
15/06/2018;27;33,8;29,5;69;0;6,5;4;260;1;2;2;0
16/06/2018;26;34,2;29,3;74;0;4,2;4;130;1;2;2;0
17/06/2018;27;34,2;29,9;69;0;6,5;4;80;2;6;2;0
18/06/2018;27;33,4;29,9;68;0;6,6;4;80;1;2;2;0
19/06/2018;25;33,8;28,6;70;0;6,5;4;180;1;2;2;0
20/06/2018;26;34,8;29,9;70;0;6;4;60;2;1;2;0
21/06/2018;27;33,4;29,4;70;0;3;6;40;2;2;2;0
22/06/2018;27;32,6;29;76;0;3;4;110;2;1;2;0
23/06/2018;27;33,4;29,5;72;0;5;4;200;1;2;2;0
24/06/2018;26;31,8;28;77;0;6;3;280;1;8;2;0
25/06/2018;24;29;24,9;89;3,2;2,2;2;220;0;2;2;0
26/06/2018;24;29,8;26,2;80;6,7;0;4;330;1;2;2;0
27/06/2018;25;32,8;27,8;78;1,1;0,8;3;280;1;2;2;0
28/06/2018;25;30,6;27,2;82;0;3;4;160;1;2;2;0
29/06/2018;25;31,8;27,6;79;0;2,3;5;320;2;2;2;0
30/06/2018;26;31,8;28,4;75;0;6,2;4;320;1;2;2;0
01/07/2018;25;31,6;28;76;0;5,3;5;300;1;2;2;0
02/07/2018;25;32,6;28,1;75;0;5;3;290;1;2;2;0
03/07/2018;26;32,4;28,3;75;0;6,5;3;100;1;2;2;0
04/07/2018;26;32;28,3;71;0;5,5;3;290;1;2;2;0
05/07/2018;26;32,8;28,4;66;0;2,2;4;310;1;2;2;0
06/07/2018;24;33,4;28,1;54;0;6;5;310;1;2;2;0
07/07/2018;24;32;27,3;64;0;6,5;3;300;1;2;2;0
08/07/2018;24;34,2;28,4;69;0;6,5;3;340;1;2;2;0
09/07/2018;25;33;28,4;72;0;6,3;4;320;1;2;2;0
10/07/2018;26;32,2;28,8;72;0;4,8;3;300;1;2;2;0
11/07/2018;27;31,4;28,6;72;0;1,5;3;310;1;2;2;0
12/07/2018;26;32,2;28;67;0;4;3;360;0;2;2;0
13/07/2018;25;31,4;27,4;69;0;2,3;4;300;1;2;2;0
14/07/2018;25;31,4;28,1;76;0;5,4;4;310;1;2;2;0
15/07/2018;25;31,4;27,9;65;0;4,6;4;310;1;2;2;0
16/07/2018;25;31,8;27,7;65;0;6,5;4;340;1;2;2;0
17/07/2018;24;32,4;27,7;69;0;6;4;260;1;2;2;0
18/07/2018;24;31,4;27,9;72;0;3,6;3;340;1;2;2;0
19/07/2018;25;32;28,4;75;0;6,5;4;120;1;2;2;0
20/07/2018;26;33,4;28,7;74;0;5,2;4;20;2;2;2;0
21/07/2018;26;32,2;29,2;71;0;6;4;350;1;2;2;0
22/07/2018;27;33,8;29,1;72;0;5,2;4;110;2;1;2;0
23/07/2018;25;32,8;28,8;70;0;5,1;4;160;2;2;2;0
24/07/2018;26;32,4;28,9;75;0;3;5;320;1;2;2;0
25/07/2018;27;33,2;28,7;76;0;4,8;4;90;1;2;2;0
26/07/2018;25;32,2;28,4;78;14,5;5;3;310;1;2;2;0
27/07/2018;25;33,8;28,7;69;0;6;4;120;1;2;2;0
28/07/2018;25;32,8;27,8;66;0;6,9;4;120;1;2;2;0
29/07/2018;25;30,4;27,4;71;0;6;5;310;1;2;2;0
30/07/2018;24;31,4;27,2;75;0;6,5;4;180;2;5;2;0
31/07/2018;24;33,2;27,8;75;0;6,2;5;350;1;2;2;0
01/08/2018;25;31,8;27,9;76;0;6,4;2;350;0;2;2;0
02/08/2018;25;32,6;27,9;66;0;3;3;180;1;2;2;0
03/08/2018;24;32,6;27,6;66;0;6,3;6;200;2;5;2;0
04/08/2018;23;31;26,9;66;0;5,8;3;160;1;2;2;0
05/08/2018;24;32,2;27,2;64;0;5,4;5;340;2;2;2;0
06/08/2018;24;31,8;27,1;62;0;6,3;5;310;1;2;2;0
07/08/2018;24;31,8;28,4;65;0;6;4;140;1;2;2;0
08/08/2018;25;30,8;27,5;72;0;0,5;3;20;1;2;2;0
09/08/2018;25;32;28,3;71;0;1;4;270;2;2;2;0
10/08/2018;25;32,8;28,2;72;0;2,2;5;300;2;2;2;0
11/08/2018;24;31,8;27,3;77;32,8;5,4;3;350;1;2;2;0
12/08/2018;25;30,8;28,1;76;0;5,4;4;70;1;2;2;0
13/08/2018;26;32,8;29,7;69;0;6;4;150;1;2;2;0
14/08/2018;26;33;28,1;76;0;6,5;4;190;1;2;2;0
15/08/2018;25;32,6;28,6;73;0;5,3;4;350;1;2;2;0
16/08/2018;26;31,8;28;72;0;6,5;4;350;1;2;2;0
17/08/2018;26;31;27,7;71;0;4;5;310;1;2;2;0
18/08/2018;25;30;27,1;65;0;6,8;3;10;1;2;2;0
19/08/2018;24;33,8;27,8;67;0;6,5;3;100;1;2;2;0
20/08/2018;25;34;29;66;0;6,5;4;110;1;2;2;0
21/08/2018;25;31,8;28,2;73;0;6,7;4;330;1;2;2;0
22/08/2018;26;31,6;28,4;72;0;6,5;4;340;1;2;2;0
23/08/2018;26;31,2;28,3;73;0;6,6;5;330;1;2;2;0
24/08/2018;26;32,2;28,6;73;0;4,3;3;30;1;2;2;0
25/08/2018;27;33;28,9;67;0;5,2;4;90;1;2;2;0
26/08/2018;25;33,4;28,8;69;0;6;4;110;2;2;2;0
27/08/2018;26;34,2;29,1;68;0;6;4;50;1;2;2;0
28/08/2018;26;32;28,6;75;0;7;5;310;2;2;2;0
29/08/2018;27;33;28,5;71;0;6,6;5;310;1;2;2;0
30/08/2018;27;33,4;29,1;70;0;2,4;4;60;1;2;2;0
31/08/2018;26;33,6;28,8;70;0;6,5;3;70;1;2;2;0
01/09/2018;24;32,8;27,6;77;10,6;6,2;4;320;2;2;2;0
03/09/2018;24;31,8;27,8;79;17,6;7,6;8;300;2;2;2;0
04/09/2018;26;31,2;27,9;65;0;6;3;300;1;2;2;0
05/09/2018;26;31,8;28,5;65;0;6,7;3;120;1;2;2;0
06/09/2018;26;34,2;29,8;67;0;6;3;90;1;2;2;0
07/09/2018;26;34,6;29,3;68;0;5,6;5;350;1;2;2;0
08/09/2018;26;32,4;28,8;72;0;6,6;3;340;1;2;2;0
09/09/2018;26;34,6;29,6;62;0;6,4;5;70;1;2;2;0
10/09/2018;26;35,2;30;60;0;8,8;4;170;1;2;2;0
11/09/2018;26;34,8;29,2;68;0;8,5;5;200;2;5;2;0
12/09/2018;25;32,8;29;68;0;8,6;4;310;1;2;2;0
13/09/2018;26;32,2;28,1;69;0;8,5;5;310;1;2;2;0
14/09/2018;25;31,4;28,1;66;0;5;4;300;1;2;2;0
15/09/2018;26;33,2;28,9;65;0;7,5;4;230;1;2;2;0
16/09/2018;26;34,2;29;63;0;6,5;7;80;2;1;2;0
17/09/2018;25;35,4;29,4;59;0;7,4;4;90;2;1;2;0
18/09/2018;25;34,8;30;60;0;8,5;5;110;2;2;2;0
19/09/2018;27;31,6;29;69;0;6,6;4;130;1;2;2;0
22/09/2018;25;33,6;28,4;73;36,6;0;4;310;1;2;2;0
23/09/2018;26;32,4;29;70;0;9,2;5;280;2;2;2;0
24/09/2018;25;32;28,5;71;0;5;3;300;1;2;2;0
25/09/2018;26;31,6;28,6;69;0;9;6;310;2;2;2;0
26/09/2018;26;33,2;29,1;65;0;9,3;4;130;2;2;2;0
27/09/2018;26;32,6;28,6;71;0;6,8;5;310;2;2;2;0
29/09/2018;25;33,5;28,6;67;0;8;4;90;1;2;2;0
30/09/2018;26;32;29,2;68;0;8,4;4;10;1;2;2;0
01/10/2018;27;33;29,3;71;0;7,6;6;300;2;2;2;0
02/10/2018;27;32;29;73;0;6,3;4;150;1;2;2;0
03/10/2018;26;32,4;29,4;72;0;5,5;5;290;2;2;2;0
04/10/2018;26;33,4;29,5;75;0;6,6;6;350;2;2;2;0
05/10/2018;27;34,4;30,8;67;0;6,8;3;110;2;2;2;0
06/10/2018;27;33,4;29,5;71;0;8;4;360;1;2;2;0
07/10/2018;27;35,4;30,1;63;0;8,3;4;70;1;2;2;0
08/10/2018;27;34,8;29,8;63;0;7;4;150;1;2;2;0
09/10/2018;26;35,2;30,5;58;0;8;5;300;2;2;2;0
10/10/2018;27;33;29,6;67;0;8,2;4;320;1;2;2;0
11/10/2018;27;32,8;30,1;68;0;8;5;340;1;2;2;0
12/10/2018;28;32,8;29,6;73;0;8;5;290;1;2;2;0
13/10/2018;27;33;29,9;67;0;7,2;4;120;1;2;2;0
14/10/2018;26;33,4;29,2;73;0;2,5;4;270;1;2;2;0
15/10/2018;27;33,6;30;71;0;6,5;4;60;1;2;2;0
16/10/2018;27;32;29,4;74;0;7;4;330;1;2;2;0
17/10/2018;27;33,6;29,5;73;0;7,2;5;30;1;2;2;0
18/10/2018;27;33,4;29,2;69;0;4,3;4;170;1;2;2;0
19/10/2018;25;33,2;28,8;71;14,3;6;3;350;1;2;2;0
20/10/2018;26;32,8;29,5;72;0;5,6;6;290;1;2;2;0
21/10/2018;27;34,6;30,2;68;0;6;4;20;1;2;2;0
22/10/2018;27;33;29,9;71;0;7,5;4;100;1;2;2;0
23/10/2018;24;32,8;27;83;26,8;5;4;190;1;2;2;0
24/10/2018;25;33,6;29,4;73;0,5;2;4;350;1;2;2;0
25/10/2018;26;33,2;29,6;73;0;8,5;4;30;1;2;2;0
26/10/2018;27;32,6;29,9;74;0;8,9;4;350;1;2;2;0
27/10/2018;26;32,6;29,1;74;2,5;9;3;100;1;2;2;0
28/10/2018;26;32,6;29,1;76;2,2;3;4;260;2;2;2;0
29/10/2018;25;32,2;28,6;80;94,5;5,4;4;30;1;2;2;1
30/10/2018;26;32,2;28,7;79;18,8;6,9;4;310;1;2;2;0
31/10/2018;27;34;29,7;71;0;2;4;80;1;2;2;0
01/11/2018;27;32,4;29,4;71;0;3,7;3;150;1;2;2;0
02/11/2018;25;32,6;28,9;76;20;4;4;60;1;2;2;0
03/11/2018;26;32,8;28,7;75;0;3,2;5;190;2;2;2;0
04/11/2018;25;31,4;28,8;76;0;0,3;4;340;1;2;2;0
05/11/2018;27;32;29,4;75;0;4,5;4;310;1;2;2;0
06/11/2018;27;33,2;29,7;69;0;0,8;3;200;1;2;2;0
07/11/2018;26;32,6;29;77;0;5;3;290;1;2;2;0
08/11/2018;27;31,4;28,4;80;0,5;1,3;5;90;1;2;2;0
09/11/2018;26;30,8;27,8;84;1,2;0;4;360;1;2;2;0
10/11/2018;26;32,4;28,5;76;8,5;2;4;310;1;2;2;0
11/11/2018;26;31;28,4;79;0;5;4;290;1;2;2;0
13/11/2018;27;33,2;29,1;74;0;0,3;4;250;1;2;2;0
14/11/2018;25;33,6;29,3;70;0;3,2;4;260;2;8;2;0
15/11/2018;27;36,6;29,9;65;0;1,5;5;150;2;2;2;0
16/11/2018;26;34;30,5;71;9,4;7;5;20;1;2;2;0
17/11/2018;28;33,8;30,4;67;0;8,2;4;290;1;2;2;0
18/11/2018;27;32,6;29,8;69;0;7;4;300;1;2;2;0
19/11/2018;26;32,4;29,6;72;0;0,4;4;290;1;2;2;0
20/11/2018;27;32,4;29,3;73;0;5,5;5;320;1;2;2;0
21/11/2018;27;33;29,8;70;0;5,7;4;60;1;2;2;0
22/11/2018;26;35;28,7;78;0;2;5;320;1;2;2;0
23/11/2018;26;32,8;27,8;82;47;5,3;4;270;1;2;2;0
24/11/2018;25;32;28,2;80;12;6,5;4;290;1;2;2;0
25/11/2018;26;31,6;28,6;77;0;2,9;3;320;1;2;2;0
26/11/2018;27;30;27,6;81;0;1,8;3;110;1;2;2;0
27/11/2018;24;32;28,2;79;13,2;1;4;120;1;2;2;0
28/11/2018;26;32,6;28,9;80;22;6;5;190;2;5;2;0
29/11/2018;26;31,6;27,9;81;0;4;3;150;1;2;2;0
30/11/2018;25;32;27,5;82;7,1;3;3;90;1;2;2;0
02/12/2018;27;31,6;29,1;74;0;0;3;340;1;2;2;0
04/12/2018;26;30,8;27,8;81;11,4;0;3;340;1;2;2;0
05/12/2018;25;33,2;28,2;82;2;1,6;3;310;1;0;2;0
06/12/2018;26;31,4;28,1;78;1;5,2;4;340;1;0;2;0
07/12/2018;26;32,4;28,9;75;4;4;4;300;1;2;2;0
08/12/2018;26;32,6;29,3;77;0;6,2;4;280;1;0;2;0
10/12/2018;27;31,6;28,5;79;0;0;5;320;1;0;2;0
11/12/2018;27;33,4;29,1;75;0;1,5;5;310;1;2;2;0
12/12/2018;27;33,6;28,4;78;0;4;3;330;1;2;2;0
13/12/2018;25;34,2;29,4;75;0,8;1,2;4;280;1;2;2;0
15/12/2018;26;32;28,5;73;6;6;6;310;2;8;2;0
16/12/2018;27;34,6;29,6;67;0;4;5;250;2;8;2;0
17/12/2018;27;35,4;30,2;67;0;3,5;4;10;2;0;2;0
18/12/2018;27;33,4;29,1;73;0;8;5;310;1;0;2;0
21/12/2018;27;32,4;29;66;0;7,4;4;300;2;4;2;0
22/12/2018;27;30;28,6;77;0;4;3;340;1;0;2;0
23/12/2018;26;30,6;27,3;78;0;0;6;240;2;8;2;0
24/12/2018;26;32,4;29;70;0;0,1;5;280;2;8;2;0
25/12/2018;24;31,6;27,1;81;0;4,2;6;250;3;7;2;0
26/12/2018;25;30;26,7;82;2,7;2,7;5;280;2;8;2;0
27/12/2018;25;33;28,8;71;1;0,5;6;280;3;8;2;0
28/12/2018;26;34;29,3;67;0;6;8;250;3;8;2;0
29/12/2018;26;34;29,5;72;0;8;6;290;4;8;2;0
30/12/2018;26;34,4;30,2;69;0;5,4;6;250;4;7;2;0
31/12/2018;27;32,8;28,8;71;0;8;7;230;3;7;2;0
01/01/2019;24;30,6;26;84;8,5;5,5;4;240;2;7;2;0
02/01/2019;24,2;33;28,3;75;2,3;1,2;5;290;2;8;2;0
03/01/2019;24,6;33,4;28,3;74;0,4;4,6;5;280;2;8;2;0
04/01/2019;24,8;34;29,3;67;0;6;7;250;3;8;2;0
05/01/2019;26,4;33,4;28,9;71;0;8,8;5;280;1;0;2;0
07/01/2019;27,4;33,4;29,7;77;0;8;5;270;2;0;2;0
08/01/2019;25;32;28,2;80;9,6;7,9;5;300;2;0;2;0
09/01/2019;26;32,4;28,9;80;3;5,2;5;290;2;0;2;0
10/01/2019;24;32,4;27,7;83;70,4;3,6;4;310;1;0;2;0
11/01/2019;25;31,6;29;79;2;5,5;3;310;1;0;2;0
12/01/2019;23,6;32;28,6;80;17;8;6;260;2;0;2;0
13/01/2019;25;32,2;28,1;81;3;5,4;3;170;1;0;2;0
14/01/2019;23;29,8;27,4;78;5,2;1;4;320;1;0;2;0
15/01/2019;26;32;28,5;79;1,6;0,7;4;290;2;8;2;0
16/01/2019;26,2;29,4;27,9;81;0;1,5;3;300;1;0;2;0
